                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.48527,                0.39279,                0.88491,                0.97308,                0.89283,                0.95868,                 0.8667,                0.47611,                0.40801,                0.87083,              0.0005149,              0.0005149,              0.0005149
                    150,                0.48726,                0.38867,                0.88524,                 0.9302,                  0.907,                0.96238,                0.87164,                0.46804,                0.43286,                0.86327,              0.0005116,              0.0005116,              0.0005116
                    151,                0.48516,                0.38848,                0.88621,                0.96007,                0.88848,                0.95202,                0.86374,                0.46757,                0.44944,                0.86931,              0.0005083,              0.0005083,              0.0005083
                    152,                0.47593,                0.38025,                0.88041,                0.95697,                0.89506,                0.95899,                0.86152,                 0.4825,                  0.446,                0.86938,               0.000505,               0.000505,               0.000505
                    153,                0.48159,                0.37977,                0.87704,                0.95029,                0.91952,                  0.963,                0.87353,                0.49473,                0.40625,                0.88075,              0.0005017,              0.0005017,              0.0005017
                    154,                0.48514,                0.38379,                0.88415,                0.93922,                0.94832,                0.97182,                0.87632,                0.47552,                0.37713,                0.87104,              0.0004984,              0.0004984,              0.0004984
                    155,                   0.48,                  0.381,                0.88338,                0.93238,                0.93377,                0.96486,                0.87565,                0.47775,                0.39683,                0.87145,              0.0004951,              0.0004951,              0.0004951
                    156,                0.48782,                0.38655,                0.88162,                0.95749,                0.90688,                 0.9632,                0.87209,                0.47344,                0.41775,                0.87007,              0.0004918,              0.0004918,              0.0004918
                    157,                0.47857,                0.38285,                0.87954,                0.95444,                0.90936,                0.96275,                 0.8747,                0.46617,                0.41723,                0.86556,              0.0004885,              0.0004885,              0.0004885
                    158,                0.48208,                0.38225,                0.87894,                 0.9443,                0.89639,                0.95652,                0.86867,                0.45793,                0.43275,                0.85956,              0.0004852,              0.0004852,              0.0004852
                    159,                  0.475,                0.37982,                0.87481,                0.96896,                0.90515,                0.95968,                0.86821,                0.45877,                 0.3989,                0.85799,              0.0004819,              0.0004819,              0.0004819
                    160,                0.47955,                0.37885,                0.88182,                 0.9496,                0.92564,                0.95968,                0.86074,                0.46354,                0.42582,                0.86218,              0.0004786,              0.0004786,              0.0004786
                    161,                  0.475,                0.37772,                0.87696,                0.95652,                0.89484,                 0.9613,                0.86704,                0.46867,                0.39341,                0.86742,              0.0004753,              0.0004753,              0.0004753
                    162,                0.46566,                 0.3675,                0.87852,                 0.9626,                0.89933,                0.96373,                0.85933,                0.46983,                0.41116,                0.86848,               0.000472,               0.000472,               0.000472
                    163,                0.47139,                0.37915,                0.88255,                0.94693,                0.93444,                0.96634,                0.86914,                0.46632,                0.40758,                0.86191,              0.0004687,              0.0004687,              0.0004687
                    164,                0.47042,                0.37493,                0.88016,                0.93749,                0.91032,                0.95531,                0.86526,                0.47425,                0.43278,                0.86071,              0.0004654,              0.0004654,              0.0004654
                    165,                0.47233,                0.37275,                0.87386,                 0.9517,                0.89485,                0.95782,                 0.8648,                0.48565,                0.41679,                 0.8694,              0.0004621,              0.0004621,              0.0004621
                    166,                0.48159,                0.38292,                0.87525,                0.94373,                 0.9244,                0.95543,                0.86226,                0.47459,                0.41416,                0.86568,              0.0004588,              0.0004588,              0.0004588
                    167,                0.46881,                0.37445,                0.87503,                0.95268,                0.91073,                0.96683,                 0.8641,                0.47228,                0.39956,                0.86357,              0.0004555,              0.0004555,              0.0004555
                    168,                0.46148,                0.36622,                0.87828,                0.94557,                0.91709,                0.97003,                0.87396,                0.47153,                0.38891,                0.86275,              0.0004522,              0.0004522,              0.0004522
                    169,                  0.459,                  0.363,                0.87386,                0.96808,                0.91938,                0.96789,                0.87257,                0.48244,                0.38692,                0.86433,              0.0004489,              0.0004489,              0.0004489
                    170,                0.46321,                0.36361,                0.87461,                0.96328,                 0.9216,                0.96609,                0.86762,                0.46748,                0.39257,                0.86568,              0.0004456,              0.0004456,              0.0004456
                    171,                0.45831,                0.36896,                0.87528,                0.93604,                 0.9223,                0.96046,                0.85889,                0.47416,                0.41905,                0.86951,              0.0004423,              0.0004423,              0.0004423
                    172,                0.45567,                0.35879,                0.87544,                0.95817,                0.91574,                0.95596,                0.86945,                0.48184,                0.42326,                0.86985,               0.000439,               0.000439,               0.000439
                    173,                0.45826,                0.36639,                0.87574,                0.94373,                0.92138,                0.96238,                0.87958,                0.46824,                0.38949,                0.86921,              0.0004357,              0.0004357,              0.0004357
                    174,                0.46479,                0.36802,                0.87653,                0.95236,                0.90949,                0.96231,                0.87105,                0.48211,                0.40838,                0.86755,              0.0004324,              0.0004324,              0.0004324
                    175,                0.48297,                0.37887,                0.88667,                 0.9618,                0.92312,                0.96284,                0.86909,                0.47989,                0.40594,                0.86684,              0.0004291,              0.0004291,              0.0004291
                    176,                 0.4703,                0.37242,                0.87972,                0.94284,                0.91454,                0.96462,                0.86569,                0.47695,                0.38518,                0.86364,              0.0004258,              0.0004258,              0.0004258
                    177,                0.45499,                0.35731,                0.87823,                0.95108,                0.89799,                0.95507,                0.86462,                0.47737,                0.39162,                0.87157,              0.0004225,              0.0004225,              0.0004225
                    178,                0.44668,                0.35469,                0.86572,                0.96259,                0.92026,                 0.9588,                0.86851,                0.48457,                0.37989,                0.87566,              0.0004192,              0.0004192,              0.0004192
                    179,                0.46298,                0.36391,                0.87312,                0.96814,                0.89637,                0.96511,                0.87659,                0.46816,                0.37676,                 0.8716,              0.0004159,              0.0004159,              0.0004159
                    180,                0.46694,                0.36774,                0.87564,                0.96537,                 0.8899,                 0.9587,                0.87507,                0.46189,                 0.3744,                0.86614,              0.0004126,              0.0004126,              0.0004126
                    181,                0.45584,                0.36389,                0.87615,                0.96835,                0.89985,                0.95645,                0.86389,                0.46297,                0.43159,                0.86025,              0.0004093,              0.0004093,              0.0004093
                    182,                0.46408,                 0.3633,                0.87633,                0.94469,                0.92791,                0.96439,                0.86831,                0.46143,                0.40488,                0.86108,               0.000406,               0.000406,               0.000406
                    183,                0.45727,                0.36986,                0.87799,                0.96848,                0.90054,                0.96391,                0.87921,                 0.4533,                0.37619,                0.86062,              0.0004027,              0.0004027,              0.0004027
                    184,                  0.452,                0.35929,                0.87172,                0.96682,                0.90268,                0.95623,                0.87661,                0.45936,                 0.3808,                0.86456,              0.0003994,              0.0003994,              0.0003994
                    185,                0.44783,                0.35535,                0.87283,                0.94604,                0.91152,                0.95496,                0.87241,                0.45079,                0.38765,                0.86042,              0.0003961,              0.0003961,              0.0003961
                    186,                0.44371,                0.34949,                0.86931,                0.95216,                0.91155,                0.95505,                0.87194,                0.45079,                0.39281,                0.86272,              0.0003928,              0.0003928,              0.0003928
                    187,                0.45081,                0.35973,                0.87375,                 0.9529,                0.91503,                0.95695,                0.87571,                0.46244,                0.38856,                0.86348,              0.0003895,              0.0003895,              0.0003895
                    188,                0.45559,                0.35978,                 0.8763,                0.96398,                0.90235,                0.96214,                0.88229,                0.45419,                0.38394,                0.85902,              0.0003862,              0.0003862,              0.0003862
                    189,                0.45881,                0.36017,                0.87528,                0.95581,                0.91643,                0.95805,                0.86284,                0.46073,                0.38785,                0.86311,              0.0003829,              0.0003829,              0.0003829
                    190,                0.46188,                0.35914,                  0.879,                0.94688,                0.92034,                0.95506,                0.86202,                0.46012,                0.38703,                0.86208,              0.0003796,              0.0003796,              0.0003796
                    191,                0.45343,                0.35436,                0.87305,                0.94869,                0.93178,                0.96218,                0.87245,                0.45884,                0.39092,                0.85774,              0.0003763,              0.0003763,              0.0003763
                    192,                0.44467,                0.35092,                0.86607,                0.96414,                0.92499,                0.96309,                0.87878,                0.44868,                0.36808,                0.85233,               0.000373,               0.000373,               0.000373
                    193,                0.45426,                0.35783,                0.87337,                0.96451,                0.92914,                0.96289,                0.87695,                0.45274,                0.39076,                0.85301,              0.0003697,              0.0003697,              0.0003697
                    194,                0.44095,                0.35078,                0.86639,                0.96118,                0.92788,                 0.9632,                0.86995,                0.46436,                0.40365,                0.86762,              0.0003664,              0.0003664,              0.0003664
                    195,                0.43941,                0.34948,                0.86636,                0.97606,                0.89334,                0.96671,                0.87408,                0.46084,                0.38905,                0.86685,              0.0003631,              0.0003631,              0.0003631
                    196,                0.44037,                0.34982,                0.87216,                0.95759,                 0.9184,                0.96758,                0.88016,                0.46039,                0.39317,                0.86283,              0.0003598,              0.0003598,              0.0003598
                    197,                0.44483,                0.35786,                0.87221,                0.95678,                0.92799,                0.96754,                0.87917,                0.44982,                0.37373,                0.85997,              0.0003565,              0.0003565,              0.0003565
                    198,                0.43726,                0.34505,                0.87227,                0.93615,                 0.9465,                 0.9685,                0.88527,                0.45278,                0.38369,                0.85866,              0.0003532,              0.0003532,              0.0003532
                    199,                 0.4473,                0.35277,                0.87013,                0.95512,                0.91384,                0.96532,                0.88302,                0.44218,                0.39388,                0.85826,              0.0003499,              0.0003499,              0.0003499
                    200,                0.44304,                0.35098,                0.87417,                0.96347,                 0.9193,                0.96539,                0.88667,                0.44436,                0.39099,                0.85578,              0.0003466,              0.0003466,              0.0003466
                    201,                0.44768,                 0.3509,                0.87296,                0.92607,                0.94288,                0.96343,                0.89027,                0.43469,                 0.3919,                0.85018,              0.0003433,              0.0003433,              0.0003433
                    202,                0.43563,                0.34386,                0.86359,                 0.9599,                0.91708,                0.96807,                0.88949,                0.45097,                 0.3892,                0.86075,                0.00034,                0.00034,                0.00034
                    203,                0.43686,                 0.3451,                0.87365,                0.96501,                0.90052,                0.96754,                0.88234,                0.46613,                0.37916,                 0.8702,              0.0003367,              0.0003367,              0.0003367
                    204,                0.43974,                0.34416,                0.86664,                0.94526,                0.92916,                0.97008,                0.88719,                 0.4632,                0.37923,                0.86565,              0.0003334,              0.0003334,              0.0003334
                    205,                0.44689,                0.35469,                0.87233,                0.94016,                0.93965,                0.96564,                0.87552,                0.45908,                0.39417,                 0.8579,              0.0003301,              0.0003301,              0.0003301
                    206,                0.43854,                0.34819,                0.87107,                0.96725,                0.90122,                0.95008,                0.87134,                0.44927,                0.39502,                 0.8577,              0.0003268,              0.0003268,              0.0003268
                    207,                0.43051,                0.34701,                0.87187,                0.96037,                0.93079,                0.95768,                0.86693,                0.46441,                0.38459,                0.86935,              0.0003235,              0.0003235,              0.0003235
                    208,                0.44049,                0.35123,                0.87313,                0.96798,                0.91732,                0.95939,                0.87428,                0.46454,                0.36802,                0.86555,              0.0003202,              0.0003202,              0.0003202
                    209,                0.43353,                0.34574,                0.86961,                0.96789,                0.92248,                0.96116,                0.86988,                0.46004,                0.37103,                0.86323,              0.0003169,              0.0003169,              0.0003169
                    210,                0.43283,                0.33978,                0.86922,                0.97196,                0.90623,                0.95496,                0.86197,                 0.4574,                0.39487,                0.86858,              0.0003136,              0.0003136,              0.0003136
                    211,                0.43156,                0.33732,                0.86483,                  0.952,                0.92548,                 0.9516,                0.85963,                0.46094,                0.41306,                0.86926,              0.0003103,              0.0003103,              0.0003103
                    212,                0.42364,                0.33421,                0.86425,                0.94369,                 0.9067,                0.95548,                 0.8651,                0.44942,                0.40399,                 0.8618,               0.000307,               0.000307,               0.000307
                    213,                0.42911,                0.33592,                0.86403,                0.95555,                0.90758,                0.95693,                0.86423,                0.45646,                0.41146,                0.86072,              0.0003037,              0.0003037,              0.0003037
                    214,                0.43409,                0.33992,                0.86787,                0.95442,                0.92374,                0.96651,                0.87862,                0.45271,                0.40244,                0.86018,              0.0003004,              0.0003004,              0.0003004
                    215,                0.42846,                0.33839,                0.87042,                0.96074,                0.92377,                0.96877,                0.87637,                0.45755,                0.39915,                0.85947,              0.0002971,              0.0002971,              0.0002971
                    216,                0.43329,                0.33747,                0.86804,                0.94237,                0.92131,                0.96109,                0.87308,                0.44911,                 0.3902,                0.85669,              0.0002938,              0.0002938,              0.0002938
                    217,                0.43303,                0.34162,                0.87255,                0.94432,                0.91834,                0.95789,                0.87489,                0.44821,                0.39187,                0.85767,              0.0002905,              0.0002905,              0.0002905
                    218,                0.42683,                0.33737,                0.87562,                0.96841,                0.90646,                0.96236,                0.87958,                0.45358,                0.38844,                0.86339,              0.0002872,              0.0002872,              0.0002872
                    219,                0.43114,                0.33709,                0.86531,                0.97074,                0.91043,                0.96255,                0.87941,                0.45696,                 0.4041,                0.85897,              0.0002839,              0.0002839,              0.0002839
                    220,                0.42614,                0.33548,                0.86529,                 0.9531,                0.91182,                0.95696,                0.87933,                 0.4473,                0.39278,                0.85314,              0.0002806,              0.0002806,              0.0002806
                    221,                 0.4183,                0.33216,                 0.8613,                0.95704,                0.92374,                0.96215,                0.88571,                0.44131,                0.39105,                0.85484,              0.0002773,              0.0002773,              0.0002773
                    222,                0.42166,                0.33003,                0.86524,                0.95942,                0.92005,                0.95996,                0.87997,                 0.4724,                0.40119,                 0.8731,               0.000274,               0.000274,               0.000274
                    223,                0.41336,                0.32601,                0.86139,                0.95765,                0.91564,                0.95873,                0.87895,                0.45483,                0.39043,                0.86335,              0.0002707,              0.0002707,              0.0002707
                    224,                0.42512,                0.33123,                0.86932,                0.94685,                0.93021,                0.96275,                 0.8829,                0.45696,                0.37859,                0.86694,              0.0002674,              0.0002674,              0.0002674
                    225,                 0.4225,                0.32893,                0.86308,                0.97063,                0.90584,                0.96303,                0.87419,                0.45202,                0.38014,                0.86327,              0.0002641,              0.0002641,              0.0002641
                    226,                0.42313,                0.33381,                0.87333,                 0.9692,                0.91089,                0.95864,                 0.8732,                0.44785,                0.38826,                0.85517,              0.0002608,              0.0002608,              0.0002608
                    227,                 0.4249,                  0.332,                0.86284,                0.96664,                0.90998,                0.95628,                0.87127,                0.45802,                0.41481,                0.85852,              0.0002575,              0.0002575,              0.0002575
                    228,                0.42055,                0.32505,                0.86348,                0.95497,                0.91249,                0.95628,                0.87306,                0.46173,                0.41616,                0.85594,              0.0002542,              0.0002542,              0.0002542
                    229,                0.42186,                0.33107,                0.86518,                0.95501,                0.92022,                0.95658,                0.87712,                0.45296,                0.40656,                0.85483,              0.0002509,              0.0002509,              0.0002509
                    230,                0.42328,                0.33424,                0.86103,                0.97892,                0.89479,                0.95608,                0.87219,                0.46018,                0.39429,                0.86225,              0.0002476,              0.0002476,              0.0002476
                    231,                0.41941,                 0.3295,                 0.8642,                0.96392,                0.92494,                0.96164,                0.87281,                0.46269,                0.37626,                0.86219,              0.0002443,              0.0002443,              0.0002443
                    232,                0.41614,                0.33511,                0.86864,                0.96359,                0.93718,                 0.9683,                0.88411,                0.44793,                0.36263,                0.85918,               0.000241,               0.000241,               0.000241
                    233,                0.42325,                0.33113,                0.86568,                 0.9743,                0.91665,                0.96431,                0.88015,                0.45457,                0.36934,                 0.8613,              0.0002377,              0.0002377,              0.0002377
                    234,                0.41434,                0.33096,                0.87022,                0.96204,                0.91982,                 0.9583,                0.87132,                0.45029,                0.38899,                   0.86,              0.0002344,              0.0002344,              0.0002344
                    235,                0.40386,                0.31741,                0.85738,                0.96719,                0.90992,                0.95586,                0.87728,                0.43941,                0.39224,                 0.8545,              0.0002311,              0.0002311,              0.0002311
                    236,                0.41277,                0.32291,                0.86417,                0.96178,                0.93216,                0.95744,                0.88032,                0.45251,                0.39566,                0.86506,              0.0002278,              0.0002278,              0.0002278
                    237,                0.40975,                0.32491,                0.86206,                0.97011,                0.91437,                0.95552,                0.88037,                0.44531,                0.38842,                0.86298,              0.0002245,              0.0002245,              0.0002245
                    238,                0.41317,                0.32451,                0.85785,                0.95594,                0.92313,                 0.9565,                 0.8822,                0.44836,                0.38363,                0.86078,              0.0002212,              0.0002212,              0.0002212
                    239,                0.41734,                0.32624,                0.86419,                0.96677,                0.91881,                0.95665,                0.87749,                0.46736,                0.38942,                 0.8726,              0.0002179,              0.0002179,              0.0002179
                    240,                  0.416,                0.32539,                 0.8663,                0.95631,                0.91501,                0.95757,                0.87672,                0.46945,                0.38513,                0.87545,              0.0002146,              0.0002146,              0.0002146
                    241,                 0.4155,                0.32211,                0.86391,                0.96913,                0.91795,                0.96274,                0.88447,                0.45995,                0.38129,                0.86475,              0.0002113,              0.0002113,              0.0002113
                    242,                0.40291,                0.31761,                0.85547,                0.96751,                0.92023,                 0.9602,                0.87726,                0.45775,                0.36747,                0.86487,               0.000208,               0.000208,               0.000208
                    243,                0.41019,                0.32159,                0.86343,                0.96039,                0.91702,                0.96203,                0.87701,                0.44929,                0.36151,                0.86086,              0.0002047,              0.0002047,              0.0002047
                    244,                0.40381,                0.31389,                0.86009,                0.96244,                 0.9211,                0.95903,                0.87469,                 0.4386,                0.36674,                0.85493,              0.0002014,              0.0002014,              0.0002014
                    245,                0.40751,                0.32306,                0.86095,                0.96667,                0.91643,                0.95472,                0.86779,                0.43673,                 0.3792,                0.85298,              0.0001981,              0.0001981,              0.0001981
                    246,                0.41276,                 0.3218,                0.85916,                0.97136,                0.90971,                0.95798,                0.87548,                0.43987,                0.38877,                0.85804,              0.0001948,              0.0001948,              0.0001948
                    247,                0.40763,                0.31975,                0.86263,                0.96264,                0.91398,                0.95383,                0.86721,                 0.4466,                0.38816,                 0.8605,              0.0001915,              0.0001915,              0.0001915
                    248,                 0.3977,                0.31155,                0.86111,                0.95679,                0.91874,                0.95573,                0.86484,                0.44481,                0.39167,                0.85924,              0.0001882,              0.0001882,              0.0001882
                    249,                 0.3994,                0.31281,                0.86029,                0.95893,                0.91424,                0.95832,                0.86952,                0.45146,                0.40051,                0.86324,              0.0001849,              0.0001849,              0.0001849
                    250,                 0.3971,                0.31819,                0.85892,                0.96366,                0.91385,                0.96097,                0.87144,                0.44521,                0.39881,                0.85835,              0.0001816,              0.0001816,              0.0001816
                    251,                0.40626,                0.31732,                0.85468,                0.96639,                0.90311,                 0.9647,                0.88131,                0.43521,                0.38193,                0.85207,              0.0001783,              0.0001783,              0.0001783
                    252,                0.39665,                0.31239,                0.85725,                0.95943,                0.91448,                0.96474,                 0.8764,                   0.44,                 0.3753,                0.85247,               0.000175,               0.000175,               0.000175
                    253,                 0.4036,                0.31743,                0.85699,                0.96431,                0.91415,                0.96102,                0.87519,                0.44211,                0.38184,                0.85173,              0.0001717,              0.0001717,              0.0001717
                    254,                0.39701,                0.31376,                0.85307,                0.97252,                0.91224,                0.96169,                0.88129,                0.43075,                0.37584,                0.85015,              0.0001684,              0.0001684,              0.0001684
                    255,                0.40083,                0.31136,                0.85809,                0.97595,                0.91144,                0.96178,                0.88222,                0.43216,                0.37784,                0.85137,              0.0001651,              0.0001651,              0.0001651
                    256,                0.39624,                0.30932,                 0.8596,                0.96289,                0.91845,                0.95826,                0.87356,                0.43428,                 0.3826,                0.85182,              0.0001618,              0.0001618,              0.0001618
                    257,                0.39966,                0.31214,                0.85333,                0.96713,                0.92502,                0.96639,                 0.8793,                0.44749,                0.37351,                0.85984,              0.0001585,              0.0001585,              0.0001585
                    258,                0.40063,                0.31576,                0.85581,                0.94842,                 0.9268,                0.96811,                0.88095,                0.44577,                0.36464,                0.86175,              0.0001552,              0.0001552,              0.0001552
                    259,                0.39284,                  0.313,                0.86047,                0.96015,                0.91167,                0.96193,                0.87314,                0.44589,                0.37431,                0.86105,              0.0001519,              0.0001519,              0.0001519
                    260,                0.39501,                0.31095,                0.85902,                0.95107,                 0.9175,                0.96204,                0.87836,                0.44021,                 0.3727,                0.85498,              0.0001486,              0.0001486,              0.0001486
                    261,                0.39266,                0.31473,                0.85398,                0.95505,                0.91903,                0.96525,                0.88692,                0.44205,                0.37059,                0.85804,              0.0001453,              0.0001453,              0.0001453
                    262,                0.38761,                0.30933,                 0.8555,                0.95915,                0.91489,                0.96792,                0.88945,                0.44089,                0.37913,                0.85727,               0.000142,               0.000142,               0.000142
                    263,                0.38838,                0.30306,                0.85016,                0.94834,                0.93043,                0.96987,                  0.894,                0.44164,                0.37678,                0.85868,              0.0001387,              0.0001387,              0.0001387
                    264,                0.39003,                0.30714,                0.85269,                 0.9562,                0.92988,                 0.9682,                0.89141,                0.43665,                0.37744,                0.85602,              0.0001354,              0.0001354,              0.0001354
                    265,                 0.3896,                0.30934,                0.85356,                0.94668,                0.93537,                0.96673,                0.88631,                0.44246,                0.37458,                0.85905,              0.0001321,              0.0001321,              0.0001321
                    266,                0.39424,                0.30826,                0.86026,                0.95807,                0.92356,                0.96472,                0.88201,                0.44846,                0.39081,                0.86432,              0.0001288,              0.0001288,              0.0001288
                    267,                0.38924,                0.30671,                0.85651,                 0.9572,                0.91732,                0.96362,                0.88056,                0.44219,                0.38805,                0.85834,              0.0001255,              0.0001255,              0.0001255
                    268,                0.38525,                0.30757,                0.85522,                0.97195,                0.90637,                0.96481,                0.88197,                0.44903,                0.38474,                0.86375,              0.0001222,              0.0001222,              0.0001222
                    269,                0.39291,                 0.3091,                0.85564,                0.97893,                0.90569,                0.96498,                0.88356,                0.44171,                0.38448,                 0.8595,              0.0001189,              0.0001189,              0.0001189
                    270,                0.39106,                0.30752,                0.85404,                0.94739,                0.92972,                0.96605,                0.87898,                 0.4462,                0.38702,                0.86146,              0.0001156,              0.0001156,              0.0001156
                    271,                0.38445,                 0.3052,                0.85811,                 0.9571,                0.92499,                0.96487,                0.88001,                0.44284,                0.37893,                0.85912,              0.0001123,              0.0001123,              0.0001123
                    272,                0.38337,                0.30219,                0.85508,                0.95226,                0.92388,                0.96138,                  0.876,                0.45022,                 0.3795,                0.86695,               0.000109,               0.000109,               0.000109
                    273,                0.38299,                0.30828,                0.85451,                0.96287,                0.92699,                0.96096,                0.87731,                0.44791,                0.38745,                0.86154,              0.0001057,              0.0001057,              0.0001057
                    274,                0.37715,                0.29388,                0.85321,                0.96782,                0.92715,                0.96167,                0.87833,                0.45172,                0.39175,                0.86501,              0.0001024,              0.0001024,              0.0001024
                    275,                0.39225,                0.30684,                0.85522,                0.96835,                0.92049,                0.96091,                0.87656,                0.45165,                0.37914,                0.86629,               9.91e-05,               9.91e-05,               9.91e-05
                    276,                0.39486,                0.31112,                0.85923,                0.96895,                0.91676,                0.95913,                0.87831,                0.44831,                0.37515,                0.86229,               9.58e-05,               9.58e-05,               9.58e-05
                    277,                0.38841,                0.30175,                0.85751,                  0.973,                0.91838,                0.96421,                0.88564,                0.43889,                0.37386,                  0.858,               9.25e-05,               9.25e-05,               9.25e-05
                    278,                0.38337,                0.30208,                 0.8497,                   0.97,                0.92171,                0.97102,                0.88991,                0.43809,                0.36519,                0.85744,               8.92e-05,               8.92e-05,               8.92e-05
                    279,                0.37446,                0.29782,                0.85058,                0.96951,                0.92158,                0.97054,                0.88807,                0.43951,                0.36267,                0.85919,               8.59e-05,               8.59e-05,               8.59e-05
                    280,                0.38013,                0.29646,                0.84737,                0.97334,                0.91549,                0.97037,                0.88596,                0.44745,                0.36574,                0.86331,               8.26e-05,               8.26e-05,               8.26e-05
                    281,                0.37578,                0.29608,                0.85206,                0.97665,                0.91686,                0.97018,                 0.8888,                0.44071,                0.35674,                0.86201,               7.93e-05,               7.93e-05,               7.93e-05
                    282,                 0.3762,                 0.2986,                0.84845,                 0.9769,                0.91865,                0.97158,                 0.8893,                0.44026,                0.35661,                0.85936,                7.6e-05,                7.6e-05,                7.6e-05
                    283,                0.37865,                0.29881,                0.85248,                 0.9782,                0.91696,                 0.9708,                0.89321,                0.44297,                0.36027,                0.85943,               7.27e-05,               7.27e-05,               7.27e-05
                    284,                0.37401,                0.29599,                0.85387,                0.97342,                0.91816,                0.97271,                 0.8916,                0.43852,                0.36006,                0.85847,               6.94e-05,               6.94e-05,               6.94e-05
                    285,                0.39025,                  0.311,                0.85629,                0.96906,                0.91629,                   0.97,                0.89226,                0.44248,                0.36512,                0.86035,               6.61e-05,               6.61e-05,               6.61e-05
                    286,                0.37793,                0.29995,                 0.8543,                0.96709,                 0.9176,                 0.9688,                0.88794,                0.44259,                0.36937,                0.85959,               6.28e-05,               6.28e-05,               6.28e-05
                    287,                0.38793,                0.30679,                0.85839,                0.96581,                0.91797,                0.96725,                0.88795,                0.44381,                0.36786,                0.86051,               5.95e-05,               5.95e-05,               5.95e-05
                    288,                0.36756,                 0.2916,                0.85045,                0.95739,                0.92614,                 0.9665,                0.88692,                0.43838,                0.37151,                0.85726,               5.62e-05,               5.62e-05,               5.62e-05
                    289,                0.37492,                0.29536,                0.84693,                 0.9674,                0.92258,                0.96668,                0.88573,                0.44708,                0.36983,                0.86032,               5.29e-05,               5.29e-05,               5.29e-05
                    290,                0.36634,                0.29206,                0.84255,                0.96724,                0.92179,                0.96757,                0.89168,                0.44488,                0.36559,                0.86131,               4.96e-05,               4.96e-05,               4.96e-05
                    291,                0.33327,                0.26171,                0.80809,                0.97084,                0.91976,                0.96863,                0.89355,                0.43858,                0.36487,                0.85677,               4.63e-05,               4.63e-05,               4.63e-05
                    292,                0.31856,                0.24548,                0.80483,                0.97081,                 0.9153,                0.96968,                0.89314,                0.43951,                0.35835,                0.85915,                4.3e-05,                4.3e-05,                4.3e-05
                    293,                0.30918,                0.23557,                0.80238,                0.97011,                0.91944,                0.97062,                0.89427,                0.44351,                0.35254,                0.86095,               3.97e-05,               3.97e-05,               3.97e-05
                    294,                0.30169,                0.23141,                0.80306,                0.96641,                0.91935,                0.97109,                0.89381,                  0.442,                0.35079,                0.86158,               3.64e-05,               3.64e-05,               3.64e-05
                    295,                0.29946,                0.23196,                0.80543,                0.97287,                0.91708,                0.97122,                0.89592,                 0.4422,                0.34946,                0.86143,               3.31e-05,               3.31e-05,               3.31e-05
                    296,                0.30922,                0.23823,                0.80285,                0.97268,                0.92155,                0.97197,                0.89733,                0.44968,                0.35426,                0.86927,               2.98e-05,               2.98e-05,               2.98e-05
                    297,                0.30679,                0.23656,                0.80425,                0.98739,                0.91616,                 0.9732,                0.89943,                0.44691,                 0.3547,                 0.8678,               2.65e-05,               2.65e-05,               2.65e-05
                    298,                0.29564,                0.22889,                0.80721,                0.98735,                0.91593,                0.97248,                0.89807,                0.44321,                0.35157,                 0.8644,               2.32e-05,               2.32e-05,               2.32e-05
                    299,                0.29186,                 0.2263,                0.79564,                0.97121,                 0.9295,                0.97266,                0.89177,                0.44381,                0.35276,                0.86404,               1.99e-05,               1.99e-05,               1.99e-05
                    300,                0.29593,                0.22793,                0.80456,                0.97026,                0.93089,                0.97317,                0.89267,                 0.4425,                0.35311,                0.86367,               1.66e-05,               1.66e-05,               1.66e-05
