                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 0.6564,                0.56236,                0.97909,                0.94534,                0.89339,                0.95645,                0.84238,                0.54251,                0.46456,                0.91641,               0.007129,               0.007129,               0.007129
                    148,                0.65271,                0.54842,                0.96461,                0.93024,                0.89014,                0.94757,                0.83557,                0.53736,                0.46552,                0.91953,              0.0071092,              0.0071092,              0.0071092
                    149,                0.64865,                0.56107,                0.96682,                0.93242,                0.85103,                0.92926,                 0.8177,                0.56593,                0.51989,                0.92972,              0.0070894,              0.0070894,              0.0070894
                    150,                0.65369,                0.56691,                0.97775,                0.95563,                0.85252,                0.93862,                0.82462,                0.54591,                0.52934,                0.91229,              0.0070696,              0.0070696,              0.0070696
                    151,                0.65603,                0.56317,                0.96877,                0.93866,                 0.8935,                0.95287,                0.83324,                 0.5658,                0.47652,                0.93034,              0.0070498,              0.0070498,              0.0070498
                    152,                0.66399,                0.56327,                0.97033,                0.96954,                0.90811,                0.96137,                0.83114,                0.56744,                0.48206,                0.93276,                0.00703,                0.00703,                0.00703
                    153,                0.64841,                0.54617,                0.95698,                0.94836,                0.92207,                0.95062,                0.83503,                0.57675,                0.48861,                0.94178,              0.0070102,              0.0070102,              0.0070102
                    154,                0.66312,                0.54626,                0.97729,                0.91954,                0.91621,                0.95345,                0.80777,                0.60192,                0.51604,                0.94704,              0.0069904,              0.0069904,              0.0069904
                    155,                0.65916,                0.55094,                0.97494,                0.97232,                0.86456,                0.94874,                0.82778,                0.56147,                0.48312,                0.93444,              0.0069706,              0.0069706,              0.0069706
                    156,                0.66115,                0.56184,                0.96983,                 0.9503,                0.91243,                0.94984,                0.84371,                0.55568,                0.46304,                0.92302,              0.0069508,              0.0069508,              0.0069508
                    157,                0.64252,                0.54124,                0.96297,                0.96156,                0.88102,                 0.9399,                0.81584,                0.56602,                0.51286,                0.94085,               0.006931,               0.006931,               0.006931
                    158,                0.65962,                0.56321,                  0.961,                0.95789,                0.89721,                0.95387,                0.83409,                0.55303,                0.49019,                0.92933,              0.0069112,              0.0069112,              0.0069112
                    159,                0.65123,                0.55338,                0.96595,                0.97461,                0.88738,                0.94582,                0.82887,                0.53989,                0.49703,                0.92024,              0.0068914,              0.0068914,              0.0068914
                    160,                0.64937,                0.53956,                 0.9637,                0.94218,                0.90718,                0.95155,                0.83179,                 0.5364,                0.47398,                0.91838,              0.0068716,              0.0068716,              0.0068716
                    161,                0.63903,                0.53655,                0.95737,                0.93174,                0.91162,                0.95429,                0.82825,                0.54521,                0.47776,                0.92877,              0.0068518,              0.0068518,              0.0068518
                    162,                 0.6333,                0.53391,                0.96415,                0.95985,                0.90004,                 0.9582,                0.83793,                 0.5392,                0.46469,                0.92631,               0.006832,               0.006832,               0.006832
                    163,                0.63319,                0.53043,                0.96425,                0.95405,                 0.8784,                0.95255,                0.83847,                0.54885,                0.48501,                0.93383,              0.0068122,              0.0068122,              0.0068122
                    164,                0.64267,                0.53157,                0.96102,                0.95257,                 0.9029,                0.95937,                0.82852,                0.53667,                0.46576,                0.91624,              0.0067924,              0.0067924,              0.0067924
                    165,                0.63225,                0.52375,                 0.9468,                0.95486,                0.89537,                0.96691,                 0.8463,                 0.5392,                0.42249,                0.92179,              0.0067726,              0.0067726,              0.0067726
                    166,                0.65601,                 0.5388,                0.95667,                 0.9566,                 0.8832,                0.95934,                0.84622,                0.53949,                0.45796,                0.92096,              0.0067528,              0.0067528,              0.0067528
                    167,                0.62906,                0.54102,                0.95125,                0.97168,                0.87555,                0.94913,                0.84401,                0.53464,                0.45232,                0.90929,               0.006733,               0.006733,               0.006733
                    168,                0.62756,                0.52466,                0.96325,                0.92597,                0.86973,                0.93339,                0.82407,                0.54091,                0.54042,                0.91433,              0.0067132,              0.0067132,              0.0067132
                    169,                 0.6205,                0.51645,                0.95313,                0.95012,                0.88965,                0.94378,                0.82835,                0.55692,                0.48314,                0.92516,              0.0066934,              0.0066934,              0.0066934
                    170,                0.62254,                0.51842,                0.95297,                0.93183,                0.88344,                0.94227,                0.82974,                0.54667,                 0.4898,                0.92199,              0.0066736,              0.0066736,              0.0066736
                    171,                0.62469,                0.53205,                0.94904,                0.96091,                 0.9021,                0.94766,                0.83381,                0.54086,                0.48751,                0.91378,              0.0066538,              0.0066538,              0.0066538
                    172,                0.62829,                0.52437,                0.96057,                0.91781,                0.84005,                0.93848,                0.81816,                0.55183,                0.54306,                 0.9306,               0.006634,               0.006634,               0.006634
                    173,                0.62794,                0.52358,                0.96063,                0.93615,                0.90999,                0.95613,                0.83411,                 0.5344,                0.47083,                 0.9346,              0.0066142,              0.0066142,              0.0066142
                    174,                0.63491,                0.52969,                0.95757,                0.95019,                0.88506,                0.95308,                0.84451,                0.53598,                0.48887,                0.91689,              0.0065944,              0.0065944,              0.0065944
                    175,                0.66038,                0.55117,                0.96894,                0.93955,                0.86042,                0.94095,                0.80461,                0.62694,                0.54398,                0.94859,              0.0065746,              0.0065746,              0.0065746
                    176,                0.65544,                0.54688,                0.96827,                0.93039,                0.91165,                 0.9482,                0.82908,                0.56762,                0.47884,                0.92955,              0.0065548,              0.0065548,              0.0065548
                    177,                0.63021,                0.52389,                0.95699,                0.95972,                0.87128,                0.94282,                0.82197,                0.55256,                0.49552,                0.92815,               0.006535,               0.006535,               0.006535
                    178,                0.60705,                0.50353,                0.94382,                0.95985,                0.90545,                0.96277,                0.84691,                0.54948,                 0.4403,                0.92721,              0.0065152,              0.0065152,              0.0065152
                    179,                0.62691,                0.52467,                0.95069,                0.93168,                0.90287,                0.95448,                0.84798,                0.52462,                0.46233,                  0.936,              0.0064954,              0.0064954,              0.0064954
                    180,                0.63087,                0.52418,                0.95707,                0.91824,                0.91935,                0.95937,                0.84583,                0.55102,                0.43831,                0.93594,              0.0064756,              0.0064756,              0.0064756
                    181,                 0.6499,                0.53486,                 0.9661,                0.96667,                0.90866,                0.96786,                0.84512,                0.55938,                0.43835,                0.92569,              0.0064558,              0.0064558,              0.0064558
                    182,                0.63766,                 0.5356,                0.96432,                0.95249,                0.92152,                0.96796,                0.85712,                0.53319,                0.41801,                0.92355,               0.006436,               0.006436,               0.006436
                    183,                0.63707,                0.52608,                0.96799,                0.94825,                0.92735,                0.96376,                0.85162,                0.52967,                0.41914,                0.91947,              0.0064162,              0.0064162,              0.0064162
                    184,                 0.6387,                  0.541,                0.96603,                0.94993,                0.88825,                0.95161,                0.84979,                0.54794,                0.49655,                0.94093,              0.0063964,              0.0063964,              0.0063964
                    185,                0.62952,                  0.524,                 0.9562,                0.95146,                0.90297,                0.96029,                0.84576,                0.54366,                 0.4248,                0.92564,              0.0063766,              0.0063766,              0.0063766
                    186,                0.60796,                0.50553,                0.94426,                0.91953,                0.89876,                0.94991,                0.83709,                0.53477,                0.47719,                0.92018,              0.0063568,              0.0063568,              0.0063568
                    187,                0.62365,                0.51459,                0.95956,                 0.9295,                 0.9061,                0.95744,                0.83982,                0.52852,                0.45623,                0.91241,               0.006337,               0.006337,               0.006337
                    188,                0.63898,                0.52952,                0.96812,                0.96443,                0.90436,                0.95222,                0.83287,                0.54514,                0.45333,                0.92482,              0.0063172,              0.0063172,              0.0063172
                    189,                0.64046,                0.52856,                0.96671,                0.86948,                0.90863,                0.94229,                0.81555,                0.54977,                0.52135,                0.92963,              0.0062974,              0.0062974,              0.0062974
                    190,                0.63878,                0.52878,                0.95851,                0.90572,                 0.8836,                0.92973,                0.81591,                0.55612,                0.51228,                0.92573,              0.0062776,              0.0062776,              0.0062776
                    191,                0.63713,                0.51842,                0.95513,                0.94044,                0.88766,                0.94607,                0.83917,                0.54081,                0.48247,                0.92371,              0.0062578,              0.0062578,              0.0062578
                    192,                0.63041,                0.51993,                0.95385,                 0.9527,                0.90647,                 0.9513,                0.84896,                0.52119,                0.46573,                0.90461,               0.006238,               0.006238,               0.006238
                    193,                0.64078,                0.53064,                0.96326,                0.94439,                0.90236,                0.95033,                0.84242,                0.53532,                0.45128,                0.91175,              0.0062182,              0.0062182,              0.0062182
                    194,                 0.6121,                 0.5123,                0.94357,                0.94425,                0.87447,                0.94833,                 0.8379,                0.53083,                 0.4647,                0.91294,              0.0061984,              0.0061984,              0.0061984
                    195,                0.61301,                0.51294,                0.94415,                0.96459,                0.89086,                 0.9541,                0.83699,                0.53635,                0.46214,                 0.9139,              0.0061786,              0.0061786,              0.0061786
                    196,                0.61477,                0.50921,                0.95566,                0.94004,                 0.8803,                0.95415,                0.83437,                0.53228,                0.46331,                0.91112,              0.0061588,              0.0061588,              0.0061588
                    197,                0.63162,                 0.5245,                0.96011,                0.98265,                0.88172,                0.96271,                0.84956,                 0.5278,                0.42217,                0.90796,               0.006139,               0.006139,               0.006139
                    198,                0.63802,                0.51407,                0.96826,                  0.965,                0.90576,                  0.956,                0.84278,                0.54004,                0.44921,                0.91575,              0.0061192,              0.0061192,              0.0061192
                    199,                0.63434,                0.51984,                0.95227,                0.95455,                0.93022,                0.95634,                0.84057,                0.54946,                0.42592,                0.92515,              0.0060994,              0.0060994,              0.0060994
                    200,                0.62926,                0.51016,                0.96188,                0.92653,                0.90717,                 0.9563,                 0.8275,                0.55784,                0.44975,                0.92859,              0.0060796,              0.0060796,              0.0060796
                    201,                0.64549,                0.52506,                0.96301,                0.96371,                0.90706,                0.96098,                0.83439,                 0.5596,                0.46287,                0.93611,              0.0060598,              0.0060598,              0.0060598
                    202,                0.61946,                0.50219,                0.94401,                0.95692,                 0.8935,                0.94938,                0.85219,                0.53075,                0.42547,                0.92329,                0.00604,                0.00604,                0.00604
                    203,                0.61228,                0.51075,                0.95743,                0.89951,                0.92888,                0.95395,                0.84567,                 0.5281,                 0.4432,                0.91726,              0.0060202,              0.0060202,              0.0060202
                    204,                0.60349,                0.49331,                0.93755,                0.95113,                0.90673,                0.95567,                0.84249,                0.52565,                0.44323,                 0.9191,              0.0060004,              0.0060004,              0.0060004
                    205,                0.62355,                0.51522,                 0.9573,                0.97187,                0.89055,                0.95184,                0.83854,                0.51976,                0.46126,                0.91605,              0.0059806,              0.0059806,              0.0059806
                    206,                0.60131,                0.48976,                0.94468,                0.97803,                0.90201,                0.96124,                0.85761,                0.51437,                0.43148,                0.91151,              0.0059608,              0.0059608,              0.0059608
                    207,                0.59325,                0.48929,                0.94676,                0.97937,                0.88456,                0.95304,                0.84342,                0.52015,                0.44679,                 0.9213,               0.005941,               0.005941,               0.005941
                    208,                0.61669,                0.50793,                0.95935,                0.93195,                0.87902,                0.93259,                0.82536,                0.53127,                0.50179,                0.93141,              0.0059212,              0.0059212,              0.0059212
                    209,                0.61219,                0.50773,                0.94937,                0.94101,                0.88644,                0.94904,                0.83723,                 0.5439,                0.46631,                0.92703,              0.0059014,              0.0059014,              0.0059014
                    210,                0.60679,                0.51942,                0.94438,                0.94626,                0.88457,                0.95702,                0.85382,                 0.5176,                0.43453,                0.91271,              0.0058816,              0.0058816,              0.0058816
                    211,                0.60803,                0.49992,                0.94256,                0.96134,                  0.887,                0.94858,                0.84721,                0.52116,                0.45984,                0.91136,              0.0058618,              0.0058618,              0.0058618
                    212,                0.59777,                0.50313,                 0.9358,                0.98053,                0.88312,                0.95217,                0.85161,                 0.5119,                 0.4291,                0.90536,               0.005842,               0.005842,               0.005842
                    213,                0.60619,                0.49407,                0.94543,                0.98761,                0.90047,                0.96077,                0.85419,                0.53184,                0.41783,                0.91337,              0.0058222,              0.0058222,              0.0058222
                    214,                0.61876,                0.50927,                0.94635,                0.97552,                0.91451,                0.95672,                 0.8444,                0.53444,                0.42728,                0.92387,              0.0058024,              0.0058024,              0.0058024
                    215,                0.61547,                0.51359,                0.94911,                0.97411,                0.91327,                0.96238,                0.84707,                0.53946,                0.44171,                0.91889,              0.0057826,              0.0057826,              0.0057826
                    216,                0.60189,                0.49693,                0.94431,                0.95447,                0.91776,                0.96777,                0.85075,                 0.5319,                0.42465,                0.91288,              0.0057628,              0.0057628,              0.0057628
                    217,                0.60039,                0.50037,                0.94505,                0.94691,                0.91892,                 0.9657,                0.85725,                0.51817,                0.41277,                0.91306,               0.005743,               0.005743,               0.005743
                    218,                0.60289,                0.49575,                0.95488,                0.96099,                0.91318,                0.96127,                0.83844,                0.53263,                0.43614,                0.92444,              0.0057232,              0.0057232,              0.0057232
                    219,                0.61816,                0.49626,                0.95084,                0.96924,                0.90325,                0.95551,                0.82654,                0.53562,                0.44717,                 0.9225,              0.0057034,              0.0057034,              0.0057034
                    220,                0.61891,                0.49819,                0.95303,                 0.9683,                0.91345,                0.96667,                0.85015,                0.54014,                0.43276,                0.91991,              0.0056836,              0.0056836,              0.0056836
                    221,                0.59929,                0.48458,                0.93847,                0.92153,                0.93428,                0.96248,                0.85483,                0.52812,                0.41718,                 0.9195,              0.0056638,              0.0056638,              0.0056638
                    222,                0.59854,                0.48863,                0.94543,                0.95926,                0.91906,                0.96902,                0.85797,                 0.5272,                0.40494,                0.92149,               0.005644,               0.005644,               0.005644
                    223,                0.59378,                 0.4766,                0.94086,                 0.9605,                 0.9225,                0.95879,                0.84442,                0.53158,                0.43146,                0.91354,              0.0056242,              0.0056242,              0.0056242
                    224,                0.61893,                0.49527,                0.95767,                0.96244,                0.88339,                 0.9494,                0.81857,                0.58525,                 0.4791,                0.93471,              0.0056044,              0.0056044,              0.0056044
                    225,                0.62128,                0.49285,                0.94892,                 0.9442,                0.90474,                0.95516,                0.84201,                0.55706,                0.45294,                0.92553,              0.0055846,              0.0055846,              0.0055846
                    226,                0.60445,                0.49608,                0.95063,                0.96858,                0.90556,                0.96652,                0.84527,                 0.5241,                0.42055,                 0.9139,              0.0055648,              0.0055648,              0.0055648
                    227,                0.58974,                0.47754,                0.93404,                0.97137,                0.90793,                0.96851,                 0.8503,                0.51874,                0.41684,                0.91672,               0.005545,               0.005545,               0.005545
                    228,                0.57847,                0.46753,                0.93178,                0.97476,                0.90962,                 0.9651,                0.85689,                0.53299,                0.42201,                0.92696,              0.0055252,              0.0055252,              0.0055252
                    229,                0.60054,                 0.4959,                0.94338,                0.95965,                0.89719,                0.96258,                0.84082,                0.52836,                0.43368,                0.92182,              0.0055054,              0.0055054,              0.0055054
                    230,                0.61284,                0.48759,                0.94666,                0.95023,                0.92773,                0.96606,                0.84104,                0.50725,                0.41698,                0.91399,              0.0054856,              0.0054856,              0.0054856
                    231,                  0.596,                0.48013,                0.94844,                0.94704,                0.91601,                0.96272,                0.83898,                0.52513,                0.41532,                0.91759,              0.0054658,              0.0054658,              0.0054658
                    232,                0.59253,                0.48281,                0.94523,                0.94402,                0.92028,                0.95893,                0.84873,                0.51609,                0.43348,                0.91383,               0.005446,               0.005446,               0.005446
                    233,                0.58939,                0.47927,                0.93809,                0.95155,                0.91121,                0.96257,                0.85035,                0.49962,                0.41549,                0.91304,              0.0054262,              0.0054262,              0.0054262
                    234,                0.59786,                0.48607,                0.95111,                0.95065,                 0.9316,                0.96815,                0.85485,                0.51461,                0.42609,                0.91864,              0.0054064,              0.0054064,              0.0054064
                    235,                0.59678,                 0.4771,                0.93826,                0.90099,                0.92067,                0.95361,                0.85342,                0.49347,                0.44253,                0.92107,              0.0053866,              0.0053866,              0.0053866
                    236,                0.59118,                0.47887,                0.93877,                0.96288,                0.93568,                0.97447,                0.87089,                0.50185,                0.37958,                0.91456,              0.0053668,              0.0053668,              0.0053668
                    237,                0.58853,                0.47859,                0.93774,                0.98679,                0.93414,                0.97237,                0.86111,                0.50612,                0.38795,                0.90789,               0.005347,               0.005347,               0.005347
                    238,                0.59443,                0.48457,                0.93392,                0.98338,                0.91665,                0.97067,                0.87505,                0.50031,                0.40693,                0.90267,              0.0053272,              0.0053272,              0.0053272
                    239,                0.59945,                0.48979,                0.94277,                0.95849,                0.90064,                0.95755,                0.83676,                0.52527,                0.45822,                0.91784,              0.0053074,              0.0053074,              0.0053074
                    240,                0.59734,                0.47683,                0.95236,                 0.9367,                0.90954,                0.95964,                0.85156,                0.50408,                0.43106,                0.90532,              0.0052876,              0.0052876,              0.0052876
                    241,                0.60524,                0.48178,                0.94594,                0.93532,                 0.9025,                0.95849,                0.85464,                 0.5159,                0.45631,                0.90776,              0.0052678,              0.0052678,              0.0052678
                    242,                 0.5807,                0.46104,                0.92884,                0.92729,                0.92795,                0.96705,                 0.8616,                0.51705,                0.41069,                0.91309,               0.005248,               0.005248,               0.005248
                    243,                0.58907,                0.46637,                0.94206,                0.97003,                0.90447,                0.95819,                0.84863,                0.51701,                0.40592,                  0.914,              0.0052282,              0.0052282,              0.0052282
                    244,                0.59106,                0.45797,                0.93793,                0.96661,                0.89645,                0.95433,                 0.8521,                0.51059,                0.40332,                0.90933,              0.0052084,              0.0052084,              0.0052084
                    245,                0.59209,                0.47825,                 0.9422,                 0.9488,                0.89935,                0.95117,                0.84354,                0.52861,                0.43917,                0.91894,              0.0051886,              0.0051886,              0.0051886
                    246,                0.59389,                0.47073,                0.93092,                0.97643,                0.91147,                0.95887,                0.84728,                0.52904,                0.42729,                0.91184,              0.0051688,              0.0051688,              0.0051688
                    247,                0.58871,                0.46801,                0.93916,                0.96712,                0.90609,                 0.9647,                0.86181,                0.50291,                 0.4131,                0.90129,               0.005149,               0.005149,               0.005149
                    248,                 0.5648,                0.45778,                0.93309,                0.93957,                0.90436,                 0.9532,                0.85088,                0.49925,                0.45142,                0.90904,              0.0051292,              0.0051292,              0.0051292
                    249,                 0.5753,                0.45213,                 0.9377,                 0.9666,                0.90736,                0.96139,                 0.8531,                0.50661,                0.43182,                0.91553,              0.0051094,              0.0051094,              0.0051094
                    250,                0.56817,                0.46675,                0.93338,                0.97824,                0.91333,                0.96039,                0.85547,                0.52324,                0.40376,                0.92801,              0.0050896,              0.0050896,              0.0050896
                    251,                0.58784,                 0.4729,                0.93898,                0.95805,                 0.9272,                0.96309,                0.86048,                0.49716,                0.39165,                0.91146,              0.0050698,              0.0050698,              0.0050698
                    252,                0.57277,                0.45878,                0.93199,                0.94882,                0.91582,                0.96825,                0.85219,                0.51773,                0.40629,                0.93014,                0.00505,                0.00505,                0.00505
                    253,                0.58919,                0.47362,                 0.9363,                0.95572,                 0.9186,                0.96113,                0.85051,                0.51284,                0.41607,                0.91359,              0.0050302,              0.0050302,              0.0050302
                    254,                0.58315,                0.45697,                0.93118,                0.93166,                0.90279,                 0.9494,                0.84471,                0.50176,                0.43083,                0.90566,              0.0050104,              0.0050104,              0.0050104
                    255,                0.58373,                0.46029,                0.93699,                0.95885,                0.92618,                0.95969,                0.85587,                0.51258,                0.41483,                0.91663,              0.0049906,              0.0049906,              0.0049906
                    256,                0.57617,                0.45604,                0.93185,                0.95521,                0.90827,                0.96416,                0.85829,                 0.4928,                0.39739,                0.90232,              0.0049708,              0.0049708,              0.0049708
                    257,                0.57687,                0.45716,                0.93596,                0.94413,                0.92919,                0.96134,                0.84523,                0.53225,                0.41868,                0.91958,               0.004951,               0.004951,               0.004951
                    258,                0.57969,                0.46481,                0.93261,                0.96561,                0.88656,                0.94661,                 0.8438,                0.51926,                0.42245,                0.90476,              0.0049312,              0.0049312,              0.0049312
                    259,                0.58137,                0.46397,                0.94447,                0.97019,                0.90954,                0.96142,                0.85477,                0.51874,                0.41677,                 0.9141,              0.0049114,              0.0049114,              0.0049114
                    260,                0.58953,                0.46765,                0.93495,                0.96778,                0.90435,                0.96566,                0.85466,                 0.5133,                0.41149,                0.91082,              0.0048916,              0.0048916,              0.0048916
                    261,                0.59285,                 0.4683,                0.93021,                0.97903,                0.91065,                0.95707,                0.83831,                 0.5399,                0.42826,                0.92537,              0.0048718,              0.0048718,              0.0048718
                    262,                0.58095,                0.46595,                0.93892,                0.98231,                 0.9085,                0.95675,                0.84764,                0.52042,                0.41393,                0.92128,               0.004852,               0.004852,               0.004852
                    263,                0.57014,                0.45102,                 0.9238,                0.95032,                0.91965,                0.95278,                0.84101,                0.52236,                 0.4193,                0.92155,              0.0048322,              0.0048322,              0.0048322
                    264,                0.57016,                0.44604,                0.92384,                0.96837,                0.92231,                0.96396,                0.85716,                0.50369,                0.38867,                0.92189,              0.0048124,              0.0048124,              0.0048124
                    265,                0.59039,                0.45569,                0.93195,                0.96723,                0.91903,                0.97035,                0.86705,                0.49967,                0.39046,                0.91728,              0.0047926,              0.0047926,              0.0047926
                    266,                0.57632,                0.45189,                0.93486,                0.96168,                 0.9147,                0.96739,                0.85939,                0.51478,                0.39003,                0.92436,              0.0047728,              0.0047728,              0.0047728
                    267,                0.56604,                0.45834,                0.93275,                0.95423,                0.91394,                0.95726,                0.85333,                0.49373,                0.40681,                0.89542,               0.004753,               0.004753,               0.004753
                    268,                0.57183,                0.45274,                0.94137,                0.96147,                0.92149,                0.96115,                0.85323,                0.49747,                0.42678,                0.90994,              0.0047332,              0.0047332,              0.0047332
                    269,                0.57476,                0.46512,                 0.9287,                0.98548,                 0.9109,                0.96437,                0.87028,                 0.4835,                 0.4058,                0.90014,              0.0047134,              0.0047134,              0.0047134
                    270,                0.58535,                0.46831,                0.93797,                0.96294,                0.92827,                0.96922,                 0.8678,                0.50128,                0.39186,                0.90651,              0.0046936,              0.0046936,              0.0046936
                    271,                0.56117,                0.45534,                0.93274,                0.94846,                 0.9427,                0.96915,                0.87455,                0.48655,                0.36992,                0.90794,              0.0046738,              0.0046738,              0.0046738
                    272,                0.56204,                0.44898,                0.92893,                0.95407,                0.93716,                0.96483,                0.86988,                0.48225,                0.38549,                0.89276,               0.004654,               0.004654,               0.004654
                    273,                 0.5648,                0.45345,                0.93021,                  0.963,                 0.9242,                0.96377,                0.85761,                0.51321,                0.41085,                0.91834,              0.0046342,              0.0046342,              0.0046342
                    274,                0.55773,                0.43321,                0.91977,                0.95779,                0.89635,                0.95287,                0.84705,                0.52236,                0.43006,                 0.9266,              0.0046144,              0.0046144,              0.0046144
                    275,                0.58349,                 0.4566,                 0.9276,                0.95181,                0.92572,                0.96224,                0.85498,                0.49004,                0.41926,                0.90833,              0.0045946,              0.0045946,              0.0045946
                    276,                0.57952,                0.45958,                  0.933,                 0.9292,                 0.9358,                 0.9634,                0.86444,                0.48548,                0.40135,                0.90466,              0.0045748,              0.0045748,              0.0045748
                    277,                0.56651,                0.44921,                0.93679,                0.95342,                0.92109,                0.96763,                0.86528,                0.49473,                0.38428,                0.91374,               0.004555,               0.004555,               0.004555
                    278,                0.56535,                0.44765,                0.92286,                0.95402,                0.90373,                0.95067,                0.85329,                0.48826,                0.43205,                0.89374,              0.0045352,              0.0045352,              0.0045352
                    279,                0.56319,                0.44861,                0.92734,                0.95859,                0.91474,                0.96358,                 0.8618,                0.48181,                0.41949,                0.89138,              0.0045154,              0.0045154,              0.0045154
                    280,                0.57004,                0.44679,                0.92452,                0.96826,                0.93864,                0.97133,                0.85862,                0.52168,                0.39499,                0.91259,              0.0044956,              0.0044956,              0.0044956
                    281,                0.57167,                0.45361,                0.93429,                 0.9628,                0.93814,                0.97213,                0.87022,                0.50328,                0.38776,                0.89828,              0.0044758,              0.0044758,              0.0044758
                    282,                0.56785,                0.45474,                0.92655,                0.98198,                0.93518,                  0.971,                0.87179,                0.49655,                0.37255,                0.89282,               0.004456,               0.004456,               0.004456
                    283,                0.55718,                0.44488,                0.92667,                0.94646,                0.94105,                0.96903,                0.87452,                 0.4946,                0.37052,                0.90731,              0.0044362,              0.0044362,              0.0044362
                    284,                 0.5518,                0.43239,                0.92905,                0.95406,                0.92802,                0.96678,                0.85894,                 0.5062,                0.38686,                0.90556,              0.0044164,              0.0044164,              0.0044164
                    285,                0.57155,                0.46025,                0.93645,                 0.9455,                0.92625,                0.95381,                0.86228,                0.49647,                0.39314,                0.90775,              0.0043966,              0.0043966,              0.0043966
                    286,                0.57028,                0.45609,                0.93298,                0.97927,                0.91066,                0.96129,                0.85878,                0.51234,                0.39453,                0.90833,              0.0043768,              0.0043768,              0.0043768
                    287,                 0.5883,                0.47397,                0.94052,                0.95763,                0.91323,                0.96875,                0.86204,                0.49457,                0.38759,                0.90421,               0.004357,               0.004357,               0.004357
                    288,                0.55594,                0.43789,                0.92649,                0.93288,                0.92698,                 0.9608,                0.85407,                0.50903,                0.40945,                0.90148,              0.0043372,              0.0043372,              0.0043372
                    289,                0.56374,                 0.4454,                0.92304,                0.95903,                 0.9121,                0.96717,                0.85958,                0.48512,                0.43304,                0.88951,              0.0043174,              0.0043174,              0.0043174
                    290,                0.54505,                0.43582,                0.91555,                0.96248,                0.92328,                0.96456,                0.87354,                0.48476,                0.38377,                0.89468,              0.0042976,              0.0042976,              0.0042976
                    291,                 0.5569,                0.44842,                0.92794,                0.95596,                0.90915,                0.95799,                0.86561,                0.49674,                0.39152,                0.90067,              0.0042778,              0.0042778,              0.0042778
                    292,                0.55905,                0.45219,                0.93334,                0.96493,                0.91623,                0.96463,                0.87345,                0.48753,                0.39171,                0.90218,               0.004258,               0.004258,               0.004258
                    293,                0.56891,                0.44636,                 0.9341,                0.97231,                0.91378,                0.96686,                 0.8607,                0.49897,                0.39115,                0.91276,              0.0042382,              0.0042382,              0.0042382
                    294,                0.55736,                0.44531,                 0.9276,                0.96203,                0.91967,                0.96613,                0.86624,                0.50958,                0.38718,                0.92509,              0.0042184,              0.0042184,              0.0042184
                    295,                 0.5637,                0.43923,                0.92789,                0.95429,                0.91632,                0.95394,                0.85243,                0.50868,                0.38998,                0.91578,              0.0041986,              0.0041986,              0.0041986
                    296,                 0.5604,                0.44974,                0.92982,                0.97579,                0.91683,                0.95968,                0.85593,                 0.4976,                0.40241,                0.90332,              0.0041788,              0.0041788,              0.0041788
                    297,                 0.5567,                0.43744,                0.92794,                0.98259,                0.92177,                0.95659,                0.85163,                0.52154,                0.40556,                0.90879,               0.004159,               0.004159,               0.004159
                    298,                0.54466,                0.43636,                0.90514,                0.97613,                0.92139,                0.96312,                0.84948,                0.53199,                0.42788,                0.92273,              0.0041392,              0.0041392,              0.0041392
                    299,                0.55811,                0.43888,                0.92203,                0.98038,                0.92914,                0.96952,                0.86435,                0.50831,                0.37971,                0.90243,              0.0041194,              0.0041194,              0.0041194
                    300,                0.56246,                0.44517,                0.93353,                0.98083,                0.91948,                0.96898,                0.86152,                0.51722,                0.41673,                0.92115,              0.0040996,              0.0040996,              0.0040996
                    301,                0.56796,                 0.4511,                0.93206,                0.97415,                0.90578,                0.96586,                0.85482,                0.53466,                0.40374,                 0.9321,              0.0040798,              0.0040798,              0.0040798
                    302,                0.57271,                0.43985,                0.93299,                0.97576,                0.92282,                0.96603,                 0.8664,                0.51328,                 0.3769,                0.91955,                0.00406,                0.00406,                0.00406
                    303,                0.54392,                0.43982,                0.91983,                0.98596,                0.92806,                0.96774,                0.87197,                0.48059,                 0.3653,                0.89952,              0.0040402,              0.0040402,              0.0040402
                    304,                0.55365,                0.44374,                0.92679,                0.96195,                0.94689,                0.96616,                0.86318,                0.48623,                0.37872,                0.89635,              0.0040204,              0.0040204,              0.0040204
                    305,                0.55762,                0.45285,                0.92128,                0.98297,                0.92005,                0.96936,                0.86466,                0.50092,                0.37169,                0.90861,              0.0040006,              0.0040006,              0.0040006
                    306,                0.54688,                0.42366,                  0.918,                0.96879,                0.91984,                0.96248,                0.85755,                0.50312,                0.39788,                0.91222,              0.0039808,              0.0039808,              0.0039808
                    307,                 0.5633,                0.44952,                0.92254,                0.96387,                0.92346,                0.95999,                0.85334,                0.50675,                0.40242,                 0.9204,               0.003961,               0.003961,               0.003961
                    308,                0.56464,                0.44648,                0.92423,                0.97886,                0.91004,                0.95893,                0.85201,                0.50291,                0.40625,                0.92303,              0.0039412,              0.0039412,              0.0039412
